"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","created_at","updated_at"
782,MEL 22 SECTOR ON-T C3-3,5709296,908284727930,-128.375,-230.3125,-450.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
783,MEL 22 SECTOR OO-Q C5-10,6741715,2832295957130,-219.6875,-112.28125,-369,1,2018-09-12 08:05:04,2018-09-13 00:12:19
784,MEL 22 SECTOR OO-Q C5-6,5695660,1732784329354,-190.78125,-143.75,-354.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:19
785,MEL 22 SECTOR OY-R C4-5,8589253,1457906356866,-194.375,-207,-388.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
786,MEL 22 SECTOR SK-E B12-1,13872062,2867829482777,-149.3125,-228.09375,-351.25,1,2018-09-12 08:05:04,2018-09-13 00:12:19
787,MEL 22 SECTOR SU-N B7-0,3933886,668806423793,-154.3125,-173.4375,-460.5,1,2018-09-12 08:05:04,2018-09-13 00:12:19
788,MEL 22 SECTOR TT-R C4-2,5070079,633473929858,-97.375,-255.21875,-419.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:19
789,MEL 22 SECTOR UE-G B11-0,2972294,670416839953,-39.5,-239.625,-380.625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
790,MEL 22 SECTOR UT-R C4-4,3680389,1183296852610,-35.5625,-260.03125,-390.625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
791,MEL 22 SECTOR WK-O C6-1,7861083,358394729106,-191.90625,-221.3125,-320.375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
792,MEL 22 SECTOR YK-N B7-0,14676359,669343163633,-123.71875,-222.75,-459.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:19
793,MEL 22 SECTOR YU-F B11-1,3153662,2869439964433,-33.96875,-268.4375,-384.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:19
794,MEL 22 SECTOR ZM-H B11-3,3976838,7265608017169,-171.0625,-92.09375,-382.75,1,2018-09-12 08:05:04,2018-09-13 00:12:19
795,MEL 22 SECTOR ZU-P C5-1,538018,358595990154,-75.4375,-284.5,-361.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:19
796,MEL 22 SECTOR ZZ-P C5-3,14499975,908486054538,12.34375,-252.25,-360.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
797,MEROPE,25355,224644818084,-78.59375,-149.625,-340.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:19
798,MU CASSIOPEIA,25365,9466510583217,-26.125,-24.625,17.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
799,MUSCA DARK REGION AA-Z C46,11729653,12729041556218,486.0625,-21.78125,200.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
800,MUSCA DARK REGION LN-T C3-4,2985393,1183968105234,348.09375,-37.3125,312.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
801,MYNOAW RI-T E3-130,25010263,559778056292,4664.0625,-858.4375,18926.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
802,MYNOAW RY-R E4-196,24976913,843245914220,4604.40625,-546.15625,19004.1875,0,2018-09-12 08:05:04,2018-09-13 00:12:23
803,NAUNI,7528,9466510386537,-33.5,-70.1875,-162.1875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
804,NEFERTEM,25371,11666607711649,38.125,30.875,-21.25,1,2018-09-12 08:05:04,2018-09-13 00:12:23
805,NEGASTA,14169,2869709776305,-21.4375,139.875,21.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:23
806,NGALIA,1829,2557619442354,-74.625,-35.03125,-165.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
807,NGC 1027 SECTOR UJ-Q B5-0,10359217,647063806665,-1775.5625,29.1875,-1829.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
808,NGC 1514 SECTOR EW-W D1-11,853129,388384131355,-271.40625,-180.3125,-783.625,1,2018-09-12 08:05:04,2018-09-13 00:12:23
809,NGC 2451A SECTOR DL-Y D61,24286020,2106572376395,734.6875,-150.28125,-272.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:23
810,NGC 2451A SECTOR GW-W C1-12,6316571,3383595274906,708.53125,-144.125,-283.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
811,NGC 2451A SECTOR IR-W D1-77,10034758,2656344967507,742.78125,-156.90625,-260.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
812,NGC 2451A SECTOR JR-W C1-1,1362323,360005374618,739.625,-158.09375,-278.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:23
813,NGC 2451A SECTOR LX-U D2-25,24182666,869621795163,726.0625,-163.5625,-171.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:23
814,NGC 2451A SECTOR MC-V C2-5,24294377,1459584144034,795.6875,-114.34375,-258.25,1,2018-09-12 08:05:04,2018-09-13 00:12:23
815,NGC 2451A SECTOR TY-R B4-6,24307901,13875562620225,792.40625,-119.6875,-264.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
816,NGC 2451A SECTOR UO-R C4-4,13141934,1184706237106,800.25,-118.84375,-158.875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
817,NGC 2451A SECTOR WE-Q B5-6,26142723,13875294184777,772.5625,-123.75,-240.125,1,2018-09-12 08:05:04,2018-09-13 00:12:23
818,NGC 2546 SECTOR SY-I D9-12,24613774,423448447275,3108.25,-453.96875,-629.1875,0,2018-09-12 08:05:04,2018-09-13 00:12:23
819,NGC 3199 SECTOR BG-X C1-6,15791546,1757480326546,14531.09375,-220,3530.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
820,NGC 3199 SECTOR BV-Y C2,18727845,658102883722,14595.53125,-225.84375,3490.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
821,NGC 3199 SECTOR DG-X C1-8,147893,2307370358162,14577.46875,-219.5,3524.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
822,NGC 3199 SECTOR DL-Y D12,3312766,425847622347,14563.875,-302.53125,3509.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
823,NGC 3199 SECTOR HH-V C2-7,202370,2032358200730,14534.96875,-255.75,3562.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:23
824,NGC 3199 SECTOR IM-V C2-5,8732408,1482803746202,14619.96875,-220.375,3560.375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
825,NGC 3199 SECTOR MC-V C2-3,18705664,933047866778,14618.59375,-302.71875,3555.375,1,2018-09-12 08:05:04,2018-09-13 00:12:23
826,NGC 3199 SECTOR MC-V C2-8,18107372,2307437401498,14619.8125,-275.40625,3560.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
827,NGOBE,10161,1900262951259,-7.84375,-124.09375,-164.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
828,NIDGIAE EL-N D7-0,25433622,10443426243,-223.9375,-1931.625,856.625,0,2018-09-12 08:05:04,2018-09-13 00:12:26
829,NIDGIAE FV-X D1-0,25089542,10393078163,-403.96875,-2022.5625,403.28125,0,2018-09-12 08:05:04,2018-09-13 00:12:26
830,NIDGIAE MS-J D9-0,25349775,10409855443,-313.9375,-1958.40625,1048.75,0,2018-09-12 08:05:04,2018-09-13 00:12:26
831,NIDGIAE PD-I D10-0,25349847,10426649051,-304.9375,-1931.96875,1098.71875,0,2018-09-12 08:05:04,2018-09-13 00:12:26
832,NLTT 5871,6174,671222605225,30.71875,-100.3125,-3.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
833,NORTH AMERICA SECTOR GW-W D1-75,1912648,2587071875451,-1872.96875,23.125,170,1,2018-09-12 08:05:04,2018-09-13 00:12:26
834,NORTH AMERICA SECTOR OS-T B3-1,24964072,2844744623577,-1881.90625,-59,133.15625,0,2018-09-12 08:05:04,2018-09-13 00:12:26
835,NUEKOA GG-O C9-0,19173471,103246962002,11548.59375,-28.65625,13451.375,0,2018-09-12 08:05:04,2018-09-13 00:12:26
836,NUEKUIA FL-A C3-9,19151034,2576678329626,11263.78125,-76.53125,13168.625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
837,NYEAJEOU AM-B D14-52,3291942,1795237514363,-9300.0625,-451.125,7887.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
838,NYEAJEOU GD-B B59-2,17416523,4943640211961,-9327.6875,-440.84375,7889.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
839,NYEAJOA LN-T D3-1,10927080,43779935267,-5059.875,-1036.125,6949.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:26
840,OBAMUMBO,7016,670685799785,-9.03125,-78.59375,-152.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
841,OLGREA,15691,5031587812050,-28.125,68.28125,-6.375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
842,ONGAIHN IO-Z D13-7146,24707745,245546241495419,5070,47.9375,20653.75,0,2018-09-12 08:05:04,2018-09-13 00:12:26
843,OOCHORRS YH-R B38-0,13293266,679275733833,619.5625,-82.8125,-1519.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
844,OUTOTCH NA-H B10-0,26460815,694040011353,1724.875,29,-2111.25,0,2018-09-12 08:05:04,2018-09-13 00:12:26
845,OUTOTZ ST-I D9-6,4351697,216770054355,604.15625,153.59375,-1514.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
846,P VELORUM,14704,198879216820,84.75,13.40625,17.25,1,2018-09-12 08:05:04,2018-09-13 00:12:26
847,PAESAN,18273,4756709774010,-47.5,-77.46875,-138.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
848,PCYC 275,2408497,44486878524,8634.96875,-157,2736.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:26
849,PENCIL SECTOR JM-V B2-13,11299470,29268994172297,810.46875,-21.53125,-73.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:26
850,PENCIL SECTOR JM-W D1-97,1409042,3343539751275,801.1875,-44.375,1.625,1,2018-09-12 08:05:04,2018-09-13 00:12:26
851,PENCIL SECTOR OC-U A3-2,9549780,40638443440896,806.6875,-43.5,-102.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
852,PENCIL SECTOR ZU-P B5-0,8105177,681691719073,813.96875,-59.5625,-20.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:30
853,PHA FLAAE II-J D9-175,24395414,6018666943187,-22756.09375,449,24116.8125,0,2018-09-12 08:05:04,2018-09-13 00:12:30
854,PHA FLEAU ND-K D8-81,24370304,2789371548363,-20235.53125,27.40625,23987.625,0,2018-09-12 08:05:04,2018-09-13 00:12:30
855,PHRAA BLOO LX-U D2-16,22650455,560249460379,55.4375,-2459.59375,33739,0,2018-09-12 08:05:04,2018-09-13 00:12:30
856,PHRAA BLOO LX-U D2-2,22515830,79213123227,79.59375,-2439.125,33781.3125,0,2018-09-12 08:05:04,2018-09-13 00:12:30
857,PHROEA HYPA ZC-Y B48-0,23108680,579149372321,-6829.40625,-49.5,-6419.09375,0,2018-09-12 08:05:04,2018-09-13 00:12:30
858,PLAA AIN HE-A C1-0,24861003,85329254922,885.6875,412.40625,9218.90625,0,2018-09-12 08:05:04,2018-09-13 00:12:30
859,PLEIADES SECTOR AB-N B7-2,51300,5068195243321,-60.53125,-142.03125,-270.875,1,2018-09-12 08:05:04,2018-09-13 00:12:30
860,PLEIADES SECTOR AB-N B7-3,51302,7267218498873,-60.6875,-141.4375,-265.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
861,PLEIADES SECTOR AL-X B1-1,2689491,2868098180361,-140.28125,-147.71875,-398.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:30
862,PLEIADES SECTOR AM-L B8-0,422685,669611926849,-99.40625,-125,-262.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
863,PLEIADES SECTOR AQ-X B1-1,1415588,2868635116809,-101.65625,-141.625,-395.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
864,PLEIADES SECTOR AR-L B8-0,48232,670148863297,-62.375,-104.1875,-264.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
865,PLEIADES SECTOR AR-L B8-4,425059,9466241885505,-63.6875,-97.40625,-263.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:30
866,PLEIADES SECTOR AV-Y C7,4024772,2007863562882,-65.0625,-110.625,-424.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:30
867,PLEIADES SECTOR BB-N B7-3,354466,7267486934329,-33.65625,-128.96875,-271,1,2018-09-12 08:05:04,2018-09-13 00:12:30
868,PLEIADES SECTOR BG-X C1-10,3445873,2832430207626,-127.0625,-92.90625,-384.375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
869,PLEIADES SECTOR BG-X C1-14,8587803,3931941835402,-133.78125,-71.96875,-373.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:30
870,PLEIADES SECTOR BL-X C1-2,325782,633541202570,-63.90625,-59.46875,-377.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:30
871,PLEIADES SECTOR BM-L B8-3,137923,7266950128961,-82.03125,-113.53125,-258.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:30
872,PLEIADES SECTOR CB-O B6-0,4917755,669611599153,-99.71875,-221,-303.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:30
873,PLEIADES SECTOR CB-X C1-5,168279,1457973531274,-156.875,-113.21875,-364.25,1,2018-09-12 08:05:04,2018-09-13 00:12:30
874,PLEIADES SECTOR CL-Y D50,4739215,1728430704963,-161.28125,-134.03125,-375.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:30
875,PLEIADES SECTOR CL-Y D65,3522527,2243826780483,-146.84375,-129.5625,-404.25,1,2018-09-12 08:05:04,2018-09-13 00:12:30
876,PLEIADES SECTOR DB-X C1-8,678004,2282674360970,-120,-133.625,-355.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
877,PLEIADES SECTOR DB-X C1-9,249649,2557552267914,-118.28125,-134.75,-360,1,2018-09-12 08:05:04,2018-09-13 00:12:34
878,PLEIADES SECTOR DG-X C1-11,8519210,3107442332298,-49.25,-70.4375,-360.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
879,PLEIADES SECTOR DG-X C1-14,7359438,3932076053130,-45.625,-80.78125,-376.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:34
880,PLEIADES SECTOR DH-L B8-1,203322,2868903552321,-71.46875,-144.875,-254.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
881,PLEIADES SECTOR DL-Y D34,1859312,1178691668291,-116.59375,-142.75,-357.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
882,PLEIADES SECTOR DL-Y D46,452598,1591008528707,-80.25,-179.71875,-352.125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
883,PLEIADES SECTOR DL-Y D58,31551,2003325389123,-84.46875,-131.375,-373.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
884,PLEIADES SECTOR DL-Y D65,25472,2243843557699,-83.28125,-151.40625,-347.1875,1,2018-09-12 08:05:04,2018-09-13 00:12:34
885,PLEIADES SECTOR DL-Y D66,338115,2278203296067,-90.78125,-159.53125,-354.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:34
886,PLEIADES SECTOR DQ-X B1-2,303451,5068463678729,-29.5,-135,-393.625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
887,PLEIADES SECTOR DQ-Y C4,1155104,1183296918146,-60.40625,-182.3125,-420.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
888,PLEIADES SECTOR DR-U B3-0,1818300,669880493337,-81.71875,-82.21875,-361.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
889,PLEIADES SECTOR EB-X B1-2,3041088,5067121304841,-140.40625,-192.0625,-404.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
890,PLEIADES SECTOR EB-X C1-14,25473,3932008911498,-81.4375,-142.1875,-353.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
891,PLEIADES SECTOR EB-X C1-16,163717,4481764725386,-82.375,-142.4375,-352.1875,1,2018-09-12 08:05:04,2018-09-13 00:12:34
892,PLEIADES SECTOR EB-X C1-2,295020,633474028170,-82.65625,-121.15625,-380.125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
893,PLEIADES SECTOR EB-X C1-9,248257,2557619376778,-104.34375,-140.59375,-378.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
894,PLEIADES SECTOR EC-T B4-0,4767458,669612123425,-98,-58.8125,-335.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:34
895,PLEIADES SECTOR EC-U B3-0,4938434,668538119449,-166.4375,-132.78125,-351.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:34
896,PLEIADES SECTOR EG-X C1-13,7905205,3657265255050,-15.25,-94.375,-364.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:34
897,PLEIADES SECTOR EL-Y D23,2807341,800751323459,-39.625,-133.125,-410.625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
898,PLEIADES SECTOR EL-Y D56,244230,1934622689603,-64.03125,-126.9375,-422.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:34
899,PLEIADES SECTOR FG-Y D48,678158,1659727989059,-95.0625,-191.8125,-350.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:34
900,PLEIADES SECTOR FH-L B8-0,312225,670417167681,-43.34375,-141.71875,-260.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:34
901,PLEIADES SECTOR FH-U B3-3,209359,7266413258009,-112.03125,-122.25,-352.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
902,PLEIADES SECTOR FR-V B2-1,1457214,2868366615825,-110.5,-147.09375,-366.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
903,PLEIADES SECTOR FS-S B4-1,222156,2867829941537,-158.25,-86.46875,-342.375,1,2018-09-12 08:05:04,2018-09-13 00:12:37
904,PLEIADES SECTOR FW-W D1-37,436995,1281770899787,-79.6875,-79.28125,-279.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:37
905,PLEIADES SECTOR GG-Y D33,284168,1144348690755,-37.5,-204.25,-386.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
906,PLEIADES SECTOR GM-V C2-9,468596,2557619409554,-101.28125,-98.03125,-312.75,1,2018-09-12 08:05:04,2018-09-13 00:12:37
907,PLEIADES SECTOR GR-V B2-2,393353,5067658306833,-97.65625,-160.15625,-366.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
908,PLEIADES SECTOR GW-W C1-11,25477,3107375157898,-86.03125,-159.09375,-354.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
909,PLEIADES SECTOR GW-W C1-13,62922,3657130971786,-77.375,-156.3125,-352.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
910,PLEIADES SECTOR GW-W C1-14,62923,3932008878730,-83.46875,-156.78125,-352.375,1,2018-09-12 08:05:04,2018-09-13 00:12:37
911,PLEIADES SECTOR GW-W C1-15,22194,4206886785674,-76.9375,-153.71875,-346.625,1,2018-09-12 08:05:04,2018-09-13 00:12:37
912,PLEIADES SECTOR GW-W C1-7,186383,2007863530122,-78.25,-149.90625,-376.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
913,PLEIADES SECTOR GW-W D1-54,201350,1865903229259,-46.625,-91.6875,-271.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
914,PLEIADES SECTOR GW-W D1-65,102725,2243860351307,-8.9375,-94.6875,-343.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
915,PLEIADES SECTOR HH-V C2-13,3162347,3657063895698,-134.875,-139.375,-327.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:37
916,PLEIADES SECTOR HH-V C2-6,700825,1732918547090,-112.3125,-127.125,-318.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:37
917,PLEIADES SECTOR HR-W D1-21,56637,732015069515,-69.0625,-147.125,-267.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:37
918,PLEIADES SECTOR HR-W D1-26,338109,903813761355,-107.1875,-123.09375,-321.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:37
919,PLEIADES SECTOR HR-W D1-27,266206,938173499723,-121.78125,-111.09375,-335.875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
920,PLEIADES SECTOR HR-W D1-36,22197,1247411145035,-67.65625,-150.71875,-333.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
921,PLEIADES SECTOR HR-W D1-41,25480,1419209836875,-83.96875,-146.15625,-334.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
922,PLEIADES SECTOR HR-W D1-57,25482,1968965650763,-86.40625,-125.15625,-301.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:37
923,PLEIADES SECTOR HR-W D1-59,25483,2037685127499,-76.03125,-128.3125,-326.25,1,2018-09-12 08:05:04,2018-09-13 00:12:37
924,PLEIADES SECTOR HR-W D1-71,214875,2450001987915,-82.15625,-113.9375,-288.125,1,2018-09-12 08:05:04,2018-09-13 00:12:37
925,PLEIADES SECTOR HR-W D1-74,25484,2553081203019,-87.40625,-150.90625,-344.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:37
926,PLEIADES SECTOR HR-W D1-79,25485,2724879894859,-80.625,-146.65625,-343.25,1,2018-09-12 08:05:04,2018-09-13 00:12:41
927,PLEIADES SECTOR IC-U B3-1,224016,2868635116825,-90.1875,-135.15625,-348.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
928,PLEIADES SECTOR IH-V C2-0,249648,83718214290,-104.3125,-140.4375,-344.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
929,PLEIADES SECTOR IH-V C2-10,61553,2832497283730,-69.5,-137.28125,-332.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
930,PLEIADES SECTOR IH-V C2-11,22201,3107375190674,-89.5625,-143.125,-317.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:41
931,PLEIADES SECTOR IH-V C2-16,163674,4481764725394,-92,-143.5,-341.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
932,PLEIADES SECTOR IH-V C2-3,651019,908351935122,-91.28125,-114.625,-323.75,1,2018-09-12 08:05:04,2018-09-13 00:12:41
933,PLEIADES SECTOR IH-V C2-5,25486,1458107749010,-78.71875,-138.03125,-321.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
934,PLEIADES SECTOR IH-V C2-7,22202,2007863562898,-78.46875,-144.9375,-324.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
935,PLEIADES SECTOR IH-V C2-8,22203,2282741469842,-75.84375,-144.875,-324.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:41
936,PLEIADES SECTOR IH-V C2-9,22204,2557619376786,-72.5625,-141.96875,-326.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
937,PLEIADES SECTOR IM-V C2-16,3053904,4481898975890,-9.875,-99.53125,-329.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:41
938,PLEIADES SECTOR IR-W C1-5,2093859,1458107683466,-86.4375,-214.46875,-362,1,2018-09-12 08:05:04,2018-09-13 00:12:41
939,PLEIADES SECTOR IR-W C1-9,102126,2557619311242,-103.90625,-217.125,-366.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
940,PLEIADES SECTOR IR-W D1-38,284157,1316147398987,-35.25,-171.8125,-324.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
941,PLEIADES SECTOR IR-W D1-46,316150,1591025305931,-26.75,-160.34375,-339.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
942,PLEIADES SECTOR IR-W D1-51,224632,1762823997771,-52.0625,-112.84375,-267.875,1,2018-09-12 08:05:04,2018-09-13 00:12:41
943,PLEIADES SECTOR IR-W D1-52,308289,1797183736139,-50.5625,-117.375,-270.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:41
944,PLEIADES SECTOR IR-W D1-55,22205,1900262951243,-63.59375,-147.40625,-319.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
945,PLEIADES SECTOR IR-W D1-61,1889015,2106421381451,-50.09375,-180.84375,-291.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:41
946,PLEIADES SECTOR IR-W D1-76,458983,2621817456971,-40.8125,-124.5625,-325.375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
947,PLEIADES SECTOR IX-S B4-1,387470,2869172184353,-60.78125,-79.53125,-344.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:41
948,PLEIADES SECTOR JC-U B3-3,247083,7266950063385,-70.6875,-138.75,-358.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
949,PLEIADES SECTOR JC-V C2-9,1423795,2557552235154,-131.40625,-150.8125,-343.625,1,2018-09-12 08:05:04,2018-09-13 00:12:41
950,PLEIADES SECTOR JH-V C2-1,214892,358663230098,-50.0625,-126.71875,-326.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:41
951,PLEIADES SECTOR JH-V C2-8,2275047,2282808578706,-27.1875,-114.78125,-333.625,1,2018-09-12 08:05:04,2018-09-13 00:12:45
952,PLEIADES SECTOR JM-W D1-52,538024,1797166942539,-93.78125,-198.84375,-332.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:45
953,PLEIADES SECTOR JS-S B4-1,61555,2868903683361,-77.375,-99,-332.125,1,2018-09-12 08:05:04,2018-09-13 00:12:45
954,PLEIADES SECTOR JS-T C3-17,1079289,4756575556250,-122.5,-101.875,-289.75,1,2018-09-12 08:05:04,2018-09-13 00:12:45
955,PLEIADES SECTOR JS-T C3-4,476024,1183162765978,-112.1875,-104.4375,-267.875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
956,PLEIADES SECTOR KC-V C2-10,25489,2832497250962,-87.3125,-149.90625,-343.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
957,PLEIADES SECTOR KC-V C2-11,25490,3107375157906,-86.59375,-147.03125,-339.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:45
958,PLEIADES SECTOR KC-V C2-14,26090,3932008878738,-85.5,-156.28125,-342.25,1,2018-09-12 08:05:04,2018-09-13 00:12:45
959,PLEIADES SECTOR KC-V C2-15,75697,4206886785682,-84.53125,-160.15625,-339.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
960,PLEIADES SECTOR KC-V C2-16,87673,4481764692626,-81.71875,-155.5,-340.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:45
961,PLEIADES SECTOR KC-V C2-4,214029,1183229809298,-88.8125,-148.71875,-321.1875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
962,PLEIADES SECTOR KC-V C2-9,109442,2557619344018,-88.71875,-147.8125,-339.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:45
963,PLEIADES SECTOR KH-U B3-3,1871364,7267755435289,-20.28125,-111.25,-348.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:45
964,PLEIADES SECTOR KH-V C2-1,526256,358730338962,-9.15625,-115.78125,-307.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
965,PLEIADES SECTOR KH-V C2-3,3153302,908486152850,-23.1875,-115.375,-339.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
966,PLEIADES SECTOR KH-V C2-7,2215056,2007997780626,3.8125,-105.09375,-327.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
967,PLEIADES SECTOR KM-W D1-40,5170406,1384866859339,-33,-211.9375,-327.75,1,2018-09-12 08:05:04,2018-09-13 00:12:45
