"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
187,CALIFORNIA SECTOR HR-W D1-28,401258,972482890003,-329.53125,-218.5,-893.71875,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
188,CALIFORNIA SECTOR JH-V C2-12,494615,3381850378786,-314.34375,-221.71875,-890.34375,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
189,CALIFORNIA SECTOR LC-V C2-10,1209798,2832094532130,-336.1875,-237.78125,-890.125,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
190,CANTJARISNI,19876,9466242344393,-45.09375,43.5625,82.6875,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
191,CAVE SECTOR FB-X C1-3,322406,904728252970,-2261.34375,108.4375,-839.25,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
192,CAVE SECTOR JH-V C2-8,134142,2279117787698,-2254,111.5,-817.34375,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
193,CD-26 1339,44755,2587799,437.21875,-925.15625,-513.78125,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
194,CD-41 11037,25940,61309103,1152.625,82.34375,3880.59375,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
195,CELAENO,23684,198875014308,-81.09375,-148.3125,-337.09375,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
196,CEPHEI SECTOR NX-U B2-0,157760,669612320153,-104.5,0.03125,-42.8125,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
197,CETI SECTOR CL-Y D55,558354,1900246174059,-70.65625,-113.90625,-20.875,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
198,CHAEA THAA EV-G D10-0,25944325,13396631643,13894.5625,72.21875,58754.75,0,,2018-11-13 12:49:13,2018-11-13 12:54:51
199,CHAEA THUA ZP-F C11-1,25881464,385171472482,15773.53125,170.09375,58300.03125,0,,2018-11-13 12:49:13,2018-11-13 12:54:51
200,CHARICK DRIFT,23801,2999774611819,8.1875,26.71875,-6.0625,1,,2018-11-13 12:49:13,2018-11-13 12:54:51
201,CHI PERSEI SECTOR IX-S D4-57,27581325,1967875131211,-5315.1875,-128.5,-5418.15625,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
202,CHO EUR OM-W D1-15,26060501,527853166867,9447.5,15.84375,60576.40625,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
203,CHO THAA NZ-E C25-0,29014309,78349713626,-3280.25,100.15625,58924.0625,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
204,CHRAISAO FF-A D12,23038589,423984911747,5672.59375,-2442.59375,30937,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
205,CHRAISOAE HC-M D7-14,22807668,491563537859,233.8125,-2441.4375,31580.34375,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
206,CHRAISOU AK-R D4-41,22943742,1419628795307,1931.0625,-2427.375,31396.78125,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
207,CHRAISUAE NF-Q C5-1,23024622,364499839794,3420.96875,-2422.25,31195.65625,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
208,CHRAISUAE UD-T D3-1,22999207,45474141603,2978.1875,-2434.28125,31274.21875,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
209,CHU THUA HS-J B36-0,25914859,876039274809,15280,21.53125,58599.21875,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
210,CLOOKUIA MI-K D8-2,13740133,79800585803,2855.125,-1157.09375,12470.5625,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
211,CLOOKUIA OI-K D8-8,23508894,285992570443,2977.5625,-1162.84375,12457.46875,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
212,COALSACK DARK REGION YJ-A D57,12451131,1969099901307,522.6875,6.15625,211.125,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
213,COELACHI,13994,2656227527027,178.25,-173.6875,109.8125,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
214,COEUS,13728585,77508721788073,-9531.71875,-885.3125,19839.21875,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
215,COL 132 SECTOR GH-V E2-13,13569253,57170453652,958.375,-135.375,-618.65625,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
216,COL 132 SECTOR IN-S D4-64,15583337,2209735493923,1129.875,-26.78125,-694.03125,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
217,COL 132 SECTOR LJ-O B36-3,15017879,7283861562657,1183.75,-116.1875,-338.59375,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
218,COL 132 SECTOR NT-Q D5-51,15582737,1763075672363,1159.375,-25.5,-601.71875,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
219,COL 132 SECTOR UB-R C19-5,9934661,1460456493722,1317.84375,-216.46875,-298.84375,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
220,COL 132 SECTOR WD-N B9-1,494892,2890915193913,1561.75,-156.03125,-924.28125,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
221,COL 135 SECTOR BC-K B9-0,18986246,682765067561,875.125,-179.5625,-319.15625,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
222,COL 135 SECTOR DL-N B7-0,24165882,684912485657,1039.4375,-204.5,-360.96875,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
223,COL 135 SECTOR FR-V C2-19,24709099,5308076135042,906.75,-164.8125,-409.53125,1,,2018-11-13 12:49:13,2018-11-13 12:54:55
224,COL 135 SECTOR LC-V D2-62,24165779,2140999207243,1013.0625,-206.34375,-324.6875,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
225,COL 135 SECTOR RO-Q C5-5,24709197,1459919688346,1000.0625,-137.15625,-294.40625,0,,2018-11-13 12:49:13,2018-11-13 12:54:55
226,COL 135 SECTOR RO-Q C5-7,24714617,2009675502234,1002.71875,-133.40625,-293.0625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
227,COL 135 SECTOR TU-O C6-15,22744347,4208564540066,923.9375,-138.125,-231.84375,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
228,COL 135 SECTOR TU-O C6-8,24651877,2284419191458,933.96875,-117.6875,-253.71875,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
229,COL 135 SECTOR UU-O C6-2,24565884,635218858658,958.96875,-129.375,-243.78125,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
230,COL 140 SECTOR IH-V D2-44,12193268,1522557503803,1152.65625,-67.09375,-452.78125,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
231,COL 173 SECTOR AB-N D7-34,24096853,1178993641827,1303.9375,-258.15625,-46.625,0,,2018-11-13 12:49:13,2018-11-13 12:54:59
232,COL 173 SECTOR AI-H C11-22,10262569,6132844073642,992.6875,-153.625,-213.71875,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
233,COL 173 SECTOR AP-Q B21-2,9800883,5084032869705,1127.3125,-154.03125,-237.90625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
234,COL 173 SECTOR AU-Y B30-2,18090836,5086717158809,1329.46875,-178.09375,-25.40625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
235,COL 173 SECTOR AV-N B23-5,8173347,11681102898521,1117.03125,-71.03125,-202.15625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
236,COL 173 SECTOR AY-F C12-0,10006365,85530186418,988.90625,-78.6875,-155.65625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
237,COL 173 SECTOR BH-K B25-8,9773913,18276293617001,986.21875,-69.53125,-163.4375,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
238,COL 173 SECTOR BH-L D8-72,15323425,2484613368171,1091.5625,-214.3125,-15.40625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
239,COL 173 SECTOR BN-Y C15-3,24085650,910633603794,1281.96875,-172.21875,10.78125,0,,2018-11-13 12:49:13,2018-11-13 12:54:59
240,COL 173 SECTOR BO-F C12-24,10506811,6682398560946,864.5,-161.65625,-153.03125,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
241,COL 173 SECTOR BV-O D6-55,27564616,1900632033627,1757.71875,-206.6875,-150,0,,2018-11-13 12:49:13,2018-11-13 12:54:59
242,COL 173 SECTOR BX-I C10-7,9905727,2009876763298,1110.40625,-223.625,-242.6875,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
243,COL 173 SECTOR CC-K B25-8,9849333,18276025116009,970.375,-99.5625,-160.53125,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
244,COL 173 SECTOR CG-M B24-8,30551,18278172730721,1127.9375,-59.9375,-175.78125,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
245,COL 173 SECTOR CH-L D8-14,15326640,491765320043,1137.96875,-193.65625,-18.375,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
246,COL 173 SECTOR CI-Y C15-1,24083628,360810648274,1249.25,-185.3125,-17.8125,0,,2018-11-13 12:49:13,2018-11-13 12:54:59
247,COL 173 SECTOR DG-M B24-4,10469358,9482348143969,1149.84375,-61.21875,-184.15625,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
248,COL 173 SECTOR DG-M B24-5,16144174,11681371399521,1144.03125,-57.46875,-184.1875,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
249,COL 173 SECTOR DH-K B25-2,9777038,5082690954601,1027.09375,-80.25,-163.4375,1,,2018-11-13 12:49:13,2018-11-13 12:54:59
250,COL 173 SECTOR DK-Y B30-2,23543265,5086448592281,1304.34375,-216.21875,-39.34375,0,,2018-11-13 12:49:13,2018-11-13 12:54:59
251,COL 173 SECTOR DM-U D3-82,15579372,2828210784579,1134.0625,-74.875,-364.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
252,COL 173 SECTOR DO-F C12-4,14732905,1184974639794,943.15625,-169.46875,-146.78125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
253,COL 173 SECTOR DZ-D C13-2,10755605,635084640954,864.0625,-122.4375,-136.375,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
254,COL 173 SECTOR EC-K B25-0,34683,684375942505,999.25,-99.125,-161.0625,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
255,COL 173 SECTOR EC-L D8-54,9919846,1866154838379,1180.5625,-303.34375,-14.09375,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
256,COL 173 SECTOR EM-L D8-69,12892588,2381618055531,1494.59375,-155.46875,50.375,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
257,COL 173 SECTOR EZ-D C13-25,13850155,6957343609530,922.3125,-135.65625,-130.96875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
258,COL 173 SECTOR FC-L D8-28,9838331,972818418027,1231.09375,-307.21875,-10.96875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
259,COL 173 SECTOR FS-I C10-2,24200439,635621413538,1214.0625,-226.5625,-233.4375,0,,2018-11-13 12:49:13,2018-11-13 12:55:08
260,COL 173 SECTOR FZ-D C13-30,9669301,8331800253114,951.375,-117.09375,-143.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
261,COL 173 SECTOR GG-E B28-3,15308660,7284129867137,1212.34375,-162.9375,-95,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
262,COL 173 SECTOR GS-J B25-4,10110044,9479931962729,957.03125,-142,-160.53125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
263,COL 173 SECTOR HI-M A55-0,29241287,5490578574072,1147.4375,-43.9375,-113.21875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
264,COL 173 SECTOR HM-Z B28-1,24500061,2890645710217,1553.09375,-471.84375,-82.375,0,,2018-11-13 12:49:13,2018-11-13 12:55:08
265,COL 173 SECTOR HN-I B26-5,33605,11679760721265,1022.3125,-76.9375,-139.03125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
266,COL 173 SECTOR HN-J D9-52,15334358,1797452155251,1217.8125,-241.40625,83.28125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
267,COL 173 SECTOR HR-M B23-3,10407861,7281713816921,1024.28125,-191.71875,-193.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
268,COL 173 SECTOR HS-S D4-77,15578890,2656412092747,1105.90625,-95.75,-335.21875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
269,COL 173 SECTOR HU-D C13-2,14455049,635218825914,940.84375,-173.9375,-126.28125,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
270,COL 173 SECTOR IJ-G B27-1,8285859,2881788519801,882.65625,-122.875,-115.71875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
271,COL 173 SECTOR IL-M C8-5,20488723,1461127582354,1716.15625,-214.78125,-325.625,0,,2018-11-13 12:49:13,2018-11-13 12:55:08
272,COL 173 SECTOR IV-F B27-1,15244560,2887157032313,1286.625,-178.5,-106,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
273,COL 173 SECTOR JB-F B27-1,10484813,2885277721977,1154.96875,-259.96875,-113.46875,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
274,COL 173 SECTOR JI-J B25-0,9770508,683570373993,936.78125,-184.125,-160.75,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
275,COL 173 SECTOR JP-D C13-14,10038378,3933753676474,948.0625,-216.9375,-107.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:08
276,COL 173 SECTOR JX-K B24-0,14350203,684107179361,993.0625,-188.1875,-173.53125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
277,COL 173 SECTOR KN-J B25-5,31305,11679492023657,1002.90625,-152.28125,-160.25,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
278,COL 173 SECTOR KP-T B34-8,10301297,18277636122041,1086.09375,25.6875,46.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
279,COL 173 SECTOR KS-J D9-37,15436485,1282139982195,1673.8125,-146.84375,64.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
280,COL 173 SECTOR KT-G B40-2,17150088,5084569544169,1172.03125,-221.34375,167.28125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
281,COL 173 SECTOR KY-Q D5-13,9756103,457372059987,1025.21875,-98.625,-199.25,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
282,COL 173 SECTOR KY-Q D5-26,6768734,904048658771,975.3125,-103.1875,-222.125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
283,COL 173 SECTOR KY-Q D5-47,6400807,1625603164499,1043.875,-100.75,-246.0625,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
284,COL 173 SECTOR KY-Q D5-9,7861701,319933106515,1022.03125,-70.71875,-196.09375,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
285,COL 173 SECTOR LB-W B31-0,10529236,687865013665,1258.5,-283.125,-20.09375,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
286,COL 173 SECTOR LJ-F C12-0,10415930,85865632434,1202.125,-213.40625,-165.5625,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
287,COL 173 SECTOR LN-M B23-1,20473343,2891183433049,1578.65625,-222.78125,-197.03125,0,,2018-11-13 12:49:13,2018-11-13 12:55:11
288,COL 173 SECTOR LT-Q D5-82,8998235,2828177213779,926.84375,-120.65625,-199.6875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
289,COL 173 SECTOR LT-Q D5-90,6443304,3103055120723,911.0625,-115.875,-208.15625,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
290,COL 173 SECTOR LY-Q D5-13,9188152,457388837203,1120.34375,-87.21875,-216.875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
291,COL 173 SECTOR LY-Q D5-59,647075,2037936802131,1078.09375,-86.5625,-249.46875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
292,COL 173 SECTOR ME-P D6-92,12707752,3171757836635,891.65625,-98.53125,-157.1875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
293,COL 173 SECTOR MJ-H B26-0,9867276,682765002097,876.46875,-203.96875,-142.875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
294,COL 173 SECTOR MN-K B24-4,17622580,9479931635041,957.75,-240.53125,-180.53125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
295,COL 173 SECTOR NV-B C14-1,1865078,360340886210,954.21875,-212.5625,-94.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
296,COL 173 SECTOR OC-C B29-1,10530318,2886083224969,1206.46875,-190.59375,-82.625,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
297,COL 173 SECTOR OD-J B25-2,9757235,5082422125929,1008.375,-201.5625,-157.4375,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
298,COL 173 SECTOR OE-P D6-11,9822862,388652583259,1014.34375,-67.59375,-173.96875,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
299,COL 173 SECTOR OG-Z C15-35,10126107,9706391212754,1084.125,2.59375,12.9375,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
300,COL 173 SECTOR OT-Q D5-18,9770365,629204289875,1150.75,-124.03125,-216.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:11
301,COL 173 SECTOR OZ-U B33-6,10448731,13880663221681,1160.90625,-20.03125,21.21875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
302,COL 173 SECTOR PE-P D6-110,32859,3790283458907,1104.90625,-47.84375,-149.21875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
303,COL 173 SECTOR PF-E B28-3,9760756,7279566464385,870.34375,-156.03125,-92.84375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
304,COL 173 SECTOR PN-V B18-0,9622422,692160242993,1587.34375,-199.875,-302.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
305,COL 173 SECTOR PU-D C13-12,11439473,3384534766266,1287.1875,-174.84375,-112.03125,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
306,COL 173 SECTOR PV-B C14-1,9897679,360475103938,1023.65625,-217.40625,-81.09375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
307,COL 173 SECTOR PZ-O D6-110,11144167,3790249888091,943.0625,-130.75,-142.03125,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
308,COL 173 SECTOR PZ-O D6-116,9085607,3996408318299,931.4375,-131.25,-164.46875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
309,COL 173 SECTOR QU-O D6-25,17593011,869655333211,878.84375,-205.5625,-156.59375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
310,COL 173 SECTOR QU-O D6-32,9868574,1110173501787,894.09375,-203.625,-146.5625,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
311,COL 173 SECTOR QY-B B29-0,4502839,694039225737,1733.65625,-220.71875,-67.9375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
312,COL 173 SECTOR RH-C B29-1,11572594,2887425467785,1306.15625,-179.21875,-71.71875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
313,COL 173 SECTOR RT-I B25-1,9989450,2883130303849,977,-233.625,-151.0625,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
314,COL 173 SECTOR RU-O D6-16,2410597,560434465115,951.1875,-223.25,-152.40625,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
315,COL 173 SECTOR SI-I B26-8,12417764,18279246341489,1203.21875,-103.25,-136.1875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
316,COL 173 SECTOR SN-S D4-63,20502205,2175526734155,1819.59375,-184.59375,-301.125,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
317,COL 173 SECTOR SX-B B29-1,24219146,2886620030345,1252.8125,-213.90625,-84.875,0,,2018-11-13 12:49:13,2018-11-13 12:55:15
318,COL 173 SECTOR TG-A C15-12,32247,3384266330826,1128.09375,-166.75,-39.59375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
319,COL 173 SECTOR TJ-A B30-0,27457802,694307726737,1740.78125,-204.09375,-61.15625,0,,2018-11-13 12:49:13,2018-11-13 12:55:15
320,COL 173 SECTOR TZ-P D5-35,24823512,1213269444947,955,-472.84375,-195.59375,0,,2018-11-13 12:49:13,2018-11-13 12:55:15
321,COL 173 SECTOR UG-B C14-0,16606468,85529989826,1012.8125,-328.71875,-77.96875,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
322,COL 173 SECTOR UP-O D6-16,24447489,560451225947,1009.84375,-344.65625,-157.25,0,,2018-11-13 12:49:13,2018-11-13 12:55:15
323,COL 173 SECTOR UT-W B19-4,7586415,9483154040121,1208.96875,115.125,-277.9375,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
324,COL 173 SECTOR UU-O D6-20,10677178,697923750235,1192.09375,-209.15625,-184.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
325,COL 173 SECTOR UU-O D6-30,10407439,1041521133915,1196.6875,-225.84375,-161.5,1,,2018-11-13 12:49:13,2018-11-13 12:55:15
326,COL 173 SECTOR UU-O D6-42,31311,1453837994331,1147.09375,-252.8125,-156.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
327,COL 173 SECTOR UV-D B28-3,12067946,7279834768769,880.71875,-200.46875,-97.5625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
328,COL 173 SECTOR UZ-R B20-3,20474616,7288424703297,1531.25,-189.9375,-246.28125,0,,2018-11-13 12:49:13,2018-11-13 12:55:19
329,COL 173 SECTOR VN-A B30-1,14354875,2887425467793,1305.1875,-169.125,-52.125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
330,COL 173 SECTOR VP-N D7-109,19725578,3755990845795,1380.125,-21.375,-79.8125,0,,2018-11-13 12:49:13,2018-11-13 12:55:19
331,COL 173 SECTOR WF-N D7-52,9816073,1797435394403,1186.6875,-166.1875,-80.1875,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
332,COL 173 SECTOR WG-J C10-16,10104962,4483710882466,1067.28125,-138.3125,-258.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
333,COL 173 SECTOR WK-A A48-4,10912157,75853954042552,1098.15625,-39.96875,-188.75,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
334,COL 173 SECTOR WM-Y B31-2,19786668,5081885844897,973.21875,-8.84375,-12.84375,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
335,COL 173 SECTOR WN-B B29-1,9838812,2886619899273,1237.75,-247.375,-76.90625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
336,COL 173 SECTOR WP-O B22-1,9975821,2882325194065,934.125,-172.125,-205.34375,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
337,COL 173 SECTOR WW-H C11-15,19276573,4208833041066,1082.28125,-37,-199.875,0,,2018-11-13 12:49:13,2018-11-13 12:55:19
338,COL 173 SECTOR WZ-O B22-4,8480252,9480468833617,1011.0625,-131.78125,-210.4375,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
339,COL 173 SECTOR XF-N D7-105,17310478,3618518305123,1293.5625,-175.625,-48.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
340,COL 173 SECTOR XG-J C10-17,33881,4758655898274,1095.25,-127.5625,-238.40625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
341,COL 173 SECTOR XH-H C11-21,12405101,5857764840106,894.3125,-153.75,-212.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
342,COL 173 SECTOR XL-K B25-1,13333852,2882594022761,950.3125,-57.625,-161.40625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
343,COL 173 SECTOR XT-Q B21-5,9832344,11680834266441,1111.6875,-131.0625,-231.84375,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
344,COL 173 SECTOR XY-Y B30-1,19730029,2887425533337,1310.53125,-155.5,-27.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
345,COL 173 SECTOR YA-N D7-17,23044838,594844535139,1145.09375,-245.8125,-90.03125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
346,COL 173 SECTOR YF-N B23-5,9976884,11678955218265,962.15625,-144.46875,-188.53125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
347,COL 173 SECTOR YF-N B23-6,9725806,13877978473817,962.84375,-132.78125,-194.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
348,COL 173 SECTOR YF-N C7-5,24935694,1460053676682,1073.21875,-392.25,-378.3125,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
349,COL 173 SECTOR YF-N D7-74,14460752,2553383192931,1315.75,-181.5625,-62.1875,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
350,COL 173 SECTOR YG-A C15-12,17444587,3384601875146,1301.71875,-172.84375,-39.375,1,,2018-11-13 12:49:13,2018-11-13 12:55:19
351,COL 173 SECTOR YG-A C15-20,10484851,5583625130698,1315.1875,-180.9375,-63.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
352,COL 173 SECTOR YQ-W A63-2,14729686,40684614470464,1237.59375,-31.75,-24.96875,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
353,COL 173 SECTOR YV-M D7-23,10125723,800969394531,1005.46875,-271.125,-76.625,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
354,COL 173 SECTOR YW-H C11-16,16191006,4483845165738,1147.03125,-49.5,-197.4375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
355,COL 173 SECTOR YX-Q A25-0,9895757,5480915028472,1056.6875,-33.75,-432.21875,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
356,COL 173 SECTOR ZL-L B24-2,22911925,5081080145249,896.78125,-134.90625,-182.09375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
357,COL 173 SECTOR ZL-L B24-7,22912606,16076196423009,899,-131.1875,-173,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
358,COL 173 SECTOR ZS-F C12-27,10036661,7507032314546,894.6875,-113.5625,-166.46875,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
359,COL 173 SECTOR ZW-Z C14-10,24250479,2834644669130,1180.75,-245.96875,-59.5,0,,2018-11-13 12:49:13,2018-11-13 12:55:23
360,COL 173 SECTOR ZZ-N B23-1,16145326,2885278377305,1147.40625,-46.375,-186.59375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
361,COL 285 SECTOR AL-V B3-4,549095,9464631534905,-172.84375,-6.84375,-284.9375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
362,COL 285 SECTOR BQ-X C1-10,5588885,2832363131546,-172.03125,-61.625,-272.34375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
363,COL 285 SECTOR CV-Y D57,481319,1968982444363,-21.28125,-76.34375,-288.15625,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
364,COL 285 SECTOR CV-Y D71,13628286,2450018781515,-45.5625,-31.71875,-324.65625,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
365,COL 285 SECTOR EB-X D1-39,13573456,1350473599315,-157.78125,-83.625,-260.5,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
366,COL 285 SECTOR EL-X C1-5,249663,1458040672922,-116.46875,-83.46875,-274.5625,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
367,COL 285 SECTOR FP-Q B5-2,893008,5069000484169,5.125,-160.25,-239.34375,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
368,COL 285 SECTOR GL-V B3-3,4502222,7267218892089,-56.46875,-14.625,-276.8125,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
369,COL 285 SECTOR GN-H B11-2,132822,5067121960313,-140.9375,13.4375,-116.28125,1,,2018-11-13 12:49:13,2018-11-13 12:55:23
