"id","systemName","id64","edsmID","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
187,BYUA AIM MX-K D8-4056,139372938727371,25791727,-3102.9375,345.625,16333.8125,0,,2018-12-03 01:58:13,2018-12-03 02:01:59
188,BYUA AIM TE-W C16-130,35812746272658,18081856,-3139.09375,381.9375,16323.375,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
189,CALIFORNIA SECTOR BA-A E6,27072119940,87417,-319.8125,-216.75,-913.46875,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
190,CALIFORNIA SECTOR BV-Y C7,2007460844050,1314476,-342.3125,-219.28125,-952.71875,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
191,CALIFORNIA SECTOR DL-Y D4,147849169163,1266177,-336.40625,-256.15625,-917.90625,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
192,CALIFORNIA SECTOR HR-W D1-28,972482890003,401258,-329.53125,-218.5,-893.71875,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
193,CALIFORNIA SECTOR JH-V C2-12,3381850378786,494615,-314.34375,-221.71875,-890.34375,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
194,CALIFORNIA SECTOR LC-V C2-10,2832094532130,1209798,-336.1875,-237.78125,-890.125,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
195,CAVE SECTOR FB-X C1-3,904728252970,322406,-2261.34375,108.4375,-839.25,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
196,CAVE SECTOR JH-V C2-8,2279117787698,134142,-2254,111.5,-817.34375,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
197,CD-26 1339,2587799,44755,437.21875,-925.15625,-513.78125,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
198,CD-41 11037,61309103,25940,1152.625,82.34375,3880.59375,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
199,CELAENO,198875014308,23684,-81.09375,-148.3125,-337.09375,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
200,CEPHEI SECTOR NX-U B2-0,669612320153,157760,-104.5,0.03125,-42.8125,1,,2018-12-03 01:58:13,2018-12-03 02:01:59
201,CETI SECTOR CL-Y D55,1900246174059,558354,-70.65625,-113.90625,-20.875,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
202,CHAEA THAA EV-G D10-0,13396631643,25944325,13894.5625,72.21875,58754.75,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
203,CHAEA THUA ZP-F C11-1,385171472482,25881464,15773.53125,170.09375,58300.03125,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
204,CHARICK DRIFT,2999774611819,23801,8.1875,26.71875,-6.0625,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
205,CHAUALKYRJA,5069806773681,15187,71.21875,150.71875,16.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
206,CHI PERSEI SECTOR IX-S D4-57,1967875131211,27581325,-5315.1875,-128.5,-5418.15625,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
207,CHO EUR OM-W D1-15,527853166867,26060501,9447.5,15.84375,60576.40625,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
208,CHO THAA NZ-E C25-0,78349713626,29014309,-3280.25,100.15625,58924.0625,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
209,CHRAISAO FF-A D12,423984911747,23038589,5672.59375,-2442.59375,30937,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
210,CHRAISOAE HC-M D7-14,491563537859,22807668,233.8125,-2441.4375,31580.34375,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
211,CHRAISOU AK-R D4-41,1419628795307,22943742,1931.0625,-2427.375,31396.78125,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
212,CHRAISUAE NF-Q C5-1,364499839794,23024622,3420.96875,-2422.25,31195.65625,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
213,CHRAISUAE UD-T D3-1,45474141603,22999207,2978.1875,-2434.28125,31274.21875,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
214,CHU THUA HS-J B36-0,876039274809,25914859,15280,21.53125,58599.21875,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
215,CLOOKUIA MI-K D8-2,79800585803,13740133,2855.125,-1157.09375,12470.5625,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
216,CLOOKUIA OI-K D8-8,285992570443,23508894,2977.5625,-1162.84375,12457.46875,0,,2018-12-03 01:58:13,2018-12-03 02:02:03
217,COALSACK DARK REGION YJ-A D57,1969099901307,12451131,522.6875,6.15625,211.125,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
218,COELACHI,2656227527027,13994,178.25,-173.6875,109.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
219,COEUS,77508721788073,13728585,-9531.71875,-885.3125,19839.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
220,COL 132 SECTOR GH-V E2-13,57170453652,13569253,958.375,-135.375,-618.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
221,COL 132 SECTOR IN-S D4-64,2209735493923,15583337,1129.875,-26.78125,-694.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
222,COL 132 SECTOR LJ-O B36-3,7283861562657,15017879,1183.75,-116.1875,-338.59375,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
223,COL 132 SECTOR NT-Q D5-51,1763075672363,15582737,1159.375,-25.5,-601.71875,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
224,COL 132 SECTOR UB-R C19-5,1460456493722,9934661,1317.84375,-216.46875,-298.84375,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
225,COL 132 SECTOR WD-N B9-1,2890915193913,494892,1561.75,-156.03125,-924.28125,1,,2018-12-03 01:58:13,2018-12-03 02:02:03
226,COL 135 SECTOR BC-K B9-0,682765067561,18986246,875.125,-179.5625,-319.15625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
227,COL 135 SECTOR DL-N B7-0,684912485657,24165882,1039.4375,-204.5,-360.96875,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
228,COL 135 SECTOR FR-V C2-19,5308076135042,24709099,906.75,-164.8125,-409.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
229,COL 135 SECTOR LC-V D2-62,2140999207243,24165779,1013.0625,-206.34375,-324.6875,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
230,COL 135 SECTOR RO-Q C5-5,1459919688346,24709197,1000.0625,-137.15625,-294.40625,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
231,COL 135 SECTOR RO-Q C5-7,2009675502234,24714617,1002.71875,-133.40625,-293.0625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
232,COL 135 SECTOR TU-O C6-15,4208564540066,22744347,923.9375,-138.125,-231.84375,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
233,COL 135 SECTOR TU-O C6-8,2284419191458,24651877,933.96875,-117.6875,-253.71875,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
234,COL 135 SECTOR UU-O C6-2,635218858658,24565884,958.96875,-129.375,-243.78125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
235,COL 140 SECTOR IH-V D2-44,1522557503803,12193268,1152.65625,-67.09375,-452.78125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
236,COL 173 SECTOR AB-N D7-34,1178993641827,24096853,1303.9375,-258.15625,-46.625,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
237,COL 173 SECTOR AI-H C11-22,6132844073642,10262569,992.6875,-153.625,-213.71875,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
238,COL 173 SECTOR AP-Q B21-2,5084032869705,9800883,1127.3125,-154.03125,-237.90625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
239,COL 173 SECTOR AU-Y B30-2,5086717158809,18090836,1329.46875,-178.09375,-25.40625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
240,COL 173 SECTOR AV-N B23-5,11681102898521,8173347,1117.03125,-71.03125,-202.15625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
241,COL 173 SECTOR AY-F C12-0,85530186418,10006365,988.90625,-78.6875,-155.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
242,COL 173 SECTOR BH-K B25-8,18276293617001,9773913,986.21875,-69.53125,-163.4375,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
243,COL 173 SECTOR BH-L D8-72,2484613368171,15323425,1091.5625,-214.3125,-15.40625,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
244,COL 173 SECTOR BN-Y C15-3,910633603794,24085650,1281.96875,-172.21875,10.78125,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
245,COL 173 SECTOR BO-F C12-24,6682398560946,10506811,864.5,-161.65625,-153.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
246,COL 173 SECTOR BV-O D6-55,1900632033627,27564616,1757.71875,-206.6875,-150,0,,2018-12-03 01:58:13,2018-12-03 02:02:07
247,COL 173 SECTOR BX-I C10-7,2009876763298,9905727,1110.40625,-223.625,-242.6875,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
248,COL 173 SECTOR CC-K B25-8,18276025116009,9849333,970.375,-99.5625,-160.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
249,COL 173 SECTOR CG-M B24-8,18278172730721,30551,1127.9375,-59.9375,-175.78125,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
250,COL 173 SECTOR CH-L D8-14,491765320043,15326640,1137.96875,-193.65625,-18.375,1,,2018-12-03 01:58:13,2018-12-03 02:02:07
251,COL 173 SECTOR CI-Y C15-1,360810648274,24083628,1249.25,-185.3125,-17.8125,0,,2018-12-03 01:58:13,2018-12-03 02:02:15
252,COL 173 SECTOR DG-M B24-4,9482348143969,10469358,1149.84375,-61.21875,-184.15625,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
253,COL 173 SECTOR DG-M B24-5,11681371399521,16144174,1144.03125,-57.46875,-184.1875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
254,COL 173 SECTOR DH-K B25-2,5082690954601,9777038,1027.09375,-80.25,-163.4375,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
255,COL 173 SECTOR DK-Y B30-2,5086448592281,23543265,1304.34375,-216.21875,-39.34375,0,,2018-12-03 01:58:13,2018-12-03 02:02:15
256,COL 173 SECTOR DM-U D3-82,2828210784579,15579372,1134.0625,-74.875,-364.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
257,COL 173 SECTOR DO-F C12-4,1184974639794,14732905,943.15625,-169.46875,-146.78125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
258,COL 173 SECTOR DZ-D C13-2,635084640954,10755605,864.0625,-122.4375,-136.375,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
259,COL 173 SECTOR EC-K B25-0,684375942505,34683,999.25,-99.125,-161.0625,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
260,COL 173 SECTOR EC-L D8-54,1866154838379,9919846,1180.5625,-303.34375,-14.09375,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
261,COL 173 SECTOR EM-L D8-69,2381618055531,12892588,1494.59375,-155.46875,50.375,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
262,COL 173 SECTOR EZ-D C13-25,6957343609530,13850155,922.3125,-135.65625,-130.96875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
263,COL 173 SECTOR FC-L D8-28,972818418027,9838331,1231.09375,-307.21875,-10.96875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
264,COL 173 SECTOR FS-I C10-2,635621413538,24200439,1214.0625,-226.5625,-233.4375,0,,2018-12-03 01:58:13,2018-12-03 02:02:15
265,COL 173 SECTOR FZ-D C13-30,8331800253114,9669301,951.375,-117.09375,-143.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
266,COL 173 SECTOR GG-E B28-3,7284129867137,15308660,1212.34375,-162.9375,-95,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
267,COL 173 SECTOR GS-J B25-4,9479931962729,10110044,957.03125,-142,-160.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
268,COL 173 SECTOR HI-M A55-0,5490578574072,29241287,1147.4375,-43.9375,-113.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
269,COL 173 SECTOR HM-Z B28-1,2890645710217,24500061,1553.09375,-471.84375,-82.375,0,,2018-12-03 01:58:13,2018-12-03 02:02:15
270,COL 173 SECTOR HN-I B26-5,11679760721265,33605,1022.3125,-76.9375,-139.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
271,COL 173 SECTOR HN-J D9-52,1797452155251,15334358,1217.8125,-241.40625,83.28125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
272,COL 173 SECTOR HR-M B23-3,7281713816921,10407861,1024.28125,-191.71875,-193.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
273,COL 173 SECTOR HS-S D4-77,2656412092747,15578890,1105.90625,-95.75,-335.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
274,COL 173 SECTOR HU-D C13-2,635218825914,14455049,940.84375,-173.9375,-126.28125,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
275,COL 173 SECTOR IJ-G B27-1,2881788519801,8285859,882.65625,-122.875,-115.71875,1,,2018-12-03 01:58:13,2018-12-03 02:02:15
276,COL 173 SECTOR IL-M C8-5,1461127582354,20488723,1716.15625,-214.78125,-325.625,0,,2018-12-03 01:58:13,2018-12-03 02:02:19
277,COL 173 SECTOR IV-F B27-1,2887157032313,15244560,1286.625,-178.5,-106,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
278,COL 173 SECTOR JB-F B27-1,2885277721977,10484813,1154.96875,-259.96875,-113.46875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
279,COL 173 SECTOR JI-J B25-0,683570373993,9770508,936.78125,-184.125,-160.75,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
280,COL 173 SECTOR JP-D C13-14,3933753676474,10038378,948.0625,-216.9375,-107.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
281,COL 173 SECTOR JX-K B24-0,684107179361,14350203,993.0625,-188.1875,-173.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
282,COL 173 SECTOR KN-J B25-5,11679492023657,31305,1002.90625,-152.28125,-160.25,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
283,COL 173 SECTOR KP-T B34-8,18277636122041,10301297,1086.09375,25.6875,46.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
284,COL 173 SECTOR KS-J D9-37,1282139982195,15436485,1673.8125,-146.84375,64.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
285,COL 173 SECTOR KT-G B40-2,5084569544169,17150088,1172.03125,-221.34375,167.28125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
286,COL 173 SECTOR KY-Q D5-13,457372059987,9756103,1025.21875,-98.625,-199.25,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
287,COL 173 SECTOR KY-Q D5-26,904048658771,6768734,975.3125,-103.1875,-222.125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
288,COL 173 SECTOR KY-Q D5-47,1625603164499,6400807,1043.875,-100.75,-246.0625,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
289,COL 173 SECTOR KY-Q D5-9,319933106515,7861701,1022.03125,-70.71875,-196.09375,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
290,COL 173 SECTOR LB-W B31-0,687865013665,10529236,1258.5,-283.125,-20.09375,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
291,COL 173 SECTOR LJ-F C12-0,85865632434,10415930,1202.125,-213.40625,-165.5625,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
292,COL 173 SECTOR LN-M B23-1,2891183433049,20473343,1578.65625,-222.78125,-197.03125,0,,2018-12-03 01:58:13,2018-12-03 02:02:19
293,COL 173 SECTOR LT-Q D5-82,2828177213779,8998235,926.84375,-120.65625,-199.6875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
294,COL 173 SECTOR LT-Q D5-90,3103055120723,6443304,911.0625,-115.875,-208.15625,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
295,COL 173 SECTOR LY-Q D5-13,457388837203,9188152,1120.34375,-87.21875,-216.875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
296,COL 173 SECTOR LY-Q D5-59,2037936802131,647075,1078.09375,-86.5625,-249.46875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
297,COL 173 SECTOR ME-P D6-92,3171757836635,12707752,891.65625,-98.53125,-157.1875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
298,COL 173 SECTOR MJ-H B26-0,682765002097,9867276,876.46875,-203.96875,-142.875,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
299,COL 173 SECTOR MN-K B24-4,9479931635041,17622580,957.75,-240.53125,-180.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
300,COL 173 SECTOR NV-B C14-1,360340886210,1865078,954.21875,-212.5625,-94.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:19
301,COL 173 SECTOR OC-C B29-1,2886083224969,10530318,1206.46875,-190.59375,-82.625,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
302,COL 173 SECTOR OD-J B25-2,5082422125929,9757235,1008.375,-201.5625,-157.4375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
303,COL 173 SECTOR OE-P D6-11,388652583259,9822862,1014.34375,-67.59375,-173.96875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
304,COL 173 SECTOR OG-Z C15-35,9706391212754,10126107,1084.125,2.59375,12.9375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
305,COL 173 SECTOR OT-Q D5-18,629204289875,9770365,1150.75,-124.03125,-216.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
306,COL 173 SECTOR OZ-U B33-6,13880663221681,10448731,1160.90625,-20.03125,21.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
307,COL 173 SECTOR PE-P D6-110,3790283458907,32859,1104.90625,-47.84375,-149.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
308,COL 173 SECTOR PF-E B28-3,7279566464385,9760756,870.34375,-156.03125,-92.84375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
309,COL 173 SECTOR PN-V B18-0,692160242993,9622422,1587.34375,-199.875,-302.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
310,COL 173 SECTOR PU-D C13-12,3384534766266,11439473,1287.1875,-174.84375,-112.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
311,COL 173 SECTOR PV-B C14-1,360475103938,9897679,1023.65625,-217.40625,-81.09375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
312,COL 173 SECTOR PZ-O D6-110,3790249888091,11144167,943.0625,-130.75,-142.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
313,COL 173 SECTOR PZ-O D6-116,3996408318299,9085607,931.4375,-131.25,-164.46875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
314,COL 173 SECTOR QU-O D6-25,869655333211,17593011,878.84375,-205.5625,-156.59375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
315,COL 173 SECTOR QU-O D6-32,1110173501787,9868574,894.09375,-203.625,-146.5625,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
316,COL 173 SECTOR QY-B B29-0,694039225737,4502839,1733.65625,-220.71875,-67.9375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
317,COL 173 SECTOR RH-C B29-1,2887425467785,11572594,1306.15625,-179.21875,-71.71875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
318,COL 173 SECTOR RT-I B25-1,2883130303849,9989450,977,-233.625,-151.0625,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
319,COL 173 SECTOR RU-O D6-16,560434465115,2410597,951.1875,-223.25,-152.40625,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
320,COL 173 SECTOR SI-I B26-8,18279246341489,12417764,1203.21875,-103.25,-136.1875,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
321,COL 173 SECTOR SN-S D4-63,2175526734155,20502205,1819.59375,-184.59375,-301.125,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
322,COL 173 SECTOR SX-B B29-1,2886620030345,24219146,1252.8125,-213.90625,-84.875,0,,2018-12-03 01:58:13,2018-12-03 02:02:23
323,COL 173 SECTOR TG-A C15-12,3384266330826,32247,1128.09375,-166.75,-39.59375,1,,2018-12-03 01:58:13,2018-12-03 02:02:23
324,COL 173 SECTOR TJ-A B30-0,694307726737,27457802,1740.78125,-204.09375,-61.15625,0,,2018-12-03 01:58:13,2018-12-03 02:02:23
325,COL 173 SECTOR TZ-P D5-35,1213269444947,24823512,955,-472.84375,-195.59375,0,,2018-12-03 01:58:13,2018-12-03 02:02:23
326,COL 173 SECTOR UG-B C14-0,85529989826,16606468,1012.8125,-328.71875,-77.96875,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
327,COL 173 SECTOR UP-O D6-16,560451225947,24447489,1009.84375,-344.65625,-157.25,0,,2018-12-03 01:58:13,2018-12-03 02:02:26
328,COL 173 SECTOR UT-W B19-4,9483154040121,7586415,1208.96875,115.125,-277.9375,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
329,COL 173 SECTOR UU-O D6-20,697923750235,10677178,1192.09375,-209.15625,-184.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
330,COL 173 SECTOR UU-O D6-30,1041521133915,10407439,1196.6875,-225.84375,-161.5,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
331,COL 173 SECTOR UU-O D6-42,1453837994331,31311,1147.09375,-252.8125,-156.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
332,COL 173 SECTOR UV-D B28-3,7279834768769,12067946,880.71875,-200.46875,-97.5625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
333,COL 173 SECTOR UZ-R B20-3,7288424703297,20474616,1531.25,-189.9375,-246.28125,0,,2018-12-03 01:58:13,2018-12-03 02:02:26
334,COL 173 SECTOR VN-A B30-1,2887425467793,14354875,1305.1875,-169.125,-52.125,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
335,COL 173 SECTOR VP-N D7-109,3755990845795,19725578,1380.125,-21.375,-79.8125,0,,2018-12-03 01:58:13,2018-12-03 02:02:26
336,COL 173 SECTOR WF-N D7-52,1797435394403,9816073,1186.6875,-166.1875,-80.1875,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
337,COL 173 SECTOR WG-J C10-16,4483710882466,10104962,1067.28125,-138.3125,-258.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
338,COL 173 SECTOR WK-A A48-4,75853954042552,10912157,1098.15625,-39.96875,-188.75,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
339,COL 173 SECTOR WM-Y B31-2,5081885844897,19786668,973.21875,-8.84375,-12.84375,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
340,COL 173 SECTOR WN-B B29-1,2886619899273,9838812,1237.75,-247.375,-76.90625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
341,COL 173 SECTOR WP-O B22-1,2882325194065,9975821,934.125,-172.125,-205.34375,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
342,COL 173 SECTOR WW-H C11-15,4208833041066,19276573,1082.28125,-37,-199.875,0,,2018-12-03 01:58:13,2018-12-03 02:02:26
343,COL 173 SECTOR WZ-O B22-4,9480468833617,8480252,1011.0625,-131.78125,-210.4375,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
344,COL 173 SECTOR XF-N D7-105,3618518305123,17310478,1293.5625,-175.625,-48.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
345,COL 173 SECTOR XG-J C10-17,4758655898274,33881,1095.25,-127.5625,-238.40625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
346,COL 173 SECTOR XH-H C11-21,5857764840106,12405101,894.3125,-153.75,-212.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
347,COL 173 SECTOR XL-K B25-1,2882594022761,13333852,950.3125,-57.625,-161.40625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
348,COL 173 SECTOR XT-Q B21-5,11680834266441,9832344,1111.6875,-131.0625,-231.84375,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
349,COL 173 SECTOR XY-Y B30-1,2887425533337,19730029,1310.53125,-155.5,-27.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
350,COL 173 SECTOR YA-N D7-17,594844535139,23044838,1145.09375,-245.8125,-90.03125,1,,2018-12-03 01:58:13,2018-12-03 02:02:26
351,COL 173 SECTOR YF-N B23-5,11678955218265,9976884,962.15625,-144.46875,-188.53125,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
352,COL 173 SECTOR YF-N B23-6,13877978473817,9725806,962.84375,-132.78125,-194.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
353,COL 173 SECTOR YF-N C7-5,1460053676682,24935694,1073.21875,-392.25,-378.3125,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
354,COL 173 SECTOR YF-N D7-74,2553383192931,14460752,1315.75,-181.5625,-62.1875,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
355,COL 173 SECTOR YG-A C15-12,3384601875146,17444587,1301.71875,-172.84375,-39.375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
356,COL 173 SECTOR YG-A C15-20,5583625130698,10484851,1315.1875,-180.9375,-63.8125,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
357,COL 173 SECTOR YQ-W A63-2,40684614470464,14729686,1237.59375,-31.75,-24.96875,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
358,COL 173 SECTOR YV-M D7-23,800969394531,10125723,1005.46875,-271.125,-76.625,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
359,COL 173 SECTOR YW-H C11-16,4483845165738,16191006,1147.03125,-49.5,-197.4375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
360,COL 173 SECTOR YX-Q A25-0,5480915028472,9895757,1056.6875,-33.75,-432.21875,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
361,COL 173 SECTOR ZL-L B24-2,5081080145249,22911925,896.78125,-134.90625,-182.09375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
362,COL 173 SECTOR ZL-L B24-7,16076196423009,22912606,899,-131.1875,-173,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
363,COL 173 SECTOR ZS-F C12-27,7507032314546,10036661,894.6875,-113.5625,-166.46875,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
364,COL 173 SECTOR ZW-Z C14-10,2834644669130,24250479,1180.75,-245.96875,-59.5,0,,2018-12-03 01:58:13,2018-12-03 02:02:30
365,COL 173 SECTOR ZZ-N B23-1,2885278377305,16145326,1147.40625,-46.375,-186.59375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
366,COL 285 SECTOR AL-V B3-4,9464631534905,549095,-172.84375,-6.84375,-284.9375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
367,COL 285 SECTOR BQ-X C1-10,2832363131546,5588885,-172.03125,-61.625,-272.34375,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
368,COL 285 SECTOR CV-Y D57,1968982444363,481319,-21.28125,-76.34375,-288.15625,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
369,COL 285 SECTOR CV-Y D71,2450018781515,13628286,-45.5625,-31.71875,-324.65625,1,,2018-12-03 01:58:13,2018-12-03 02:02:30
